UID,Tag
30000,0.014398851812966185
30001,0.020409263903854218
30002,0.10305243847404884
30003,0.1251351484572866
30005,0.02659980399785567
30007,0.06230214416089076
30008,0.04264280803455538
30009,0.9782107020987176
30010,0.01682363954639654
30011,0.0022111972611964167
30013,0.0038898050633010455
30014,0.01835108034340569
30015,0.002685939481694274
30017,0.01366147877229026
30018,0.004988969058633236
30019,0.013303685550738548
30020,0.025314908535191527
30021,0.00046608109457158393
30022,0.011059886741001853
30023,0.011610047556269331
30024,0.001948810150898151
30026,0.061613899176266064
30028,0.002508555667320389
30029,0.004295354502776439
30031,0.006595361674136597
30032,0.01776633566250666
30033,0.00848205471146225
30036,0.9450864677839277
30037,0.0022776903894457805
30038,0.003916888764160537
30040,0.000504570084558202
30042,0.043519458118282964
30043,0.006083858905041812
30044,0.007685324157239835
30045,0.15685277015577923
30046,0.0678771823762405
30047,0.06487570268065743
30048,0.006537471429102948
30050,0.9792314883811211
30051,0.012353665703574398
30052,0.003140199242620022
30055,0.09284245741652519
30056,0.037931656698942495
30058,0.008869713859963381
30060,0.029961959064403076
30061,0.03587365249398625
30062,0.06769066344420295
30063,0.7252813613808949
30064,0.0048868621477759135
30065,0.014343157861594744
30066,0.04457004358838177
30067,0.003523223411145425
30068,0.006882666399643604
30069,0.005142636416203784
30071,0.9807898598833041
30074,0.0018089557405874084
30075,0.004589466055906757
30076,0.006117032470005608
30077,0.008344922048806654
30079,0.013000704509090027
30080,0.0017403694045935655
30082,0.5996493831133753
30085,0.0025999642575361445
30086,0.011751984643902301
30087,0.0008240409494118131
30088,0.003780465173570715
30089,0.00916111386495714
30090,0.6171317344060566
30091,0.22856708312118665
30092,0.1767567562002983
30093,0.0037736761446994353
30094,0.04214716386400964
30095,0.024456455922540983
30098,0.005692176457840434
30100,0.9794207013561834
30101,0.06173738273173492
30102,0.0035847939382886197
30103,0.0031329976376423623
30105,0.033561971774305366
30106,0.005474679564661592
30107,0.002080911461355314
30110,0.018608433440443172
30111,0.11952830057848178
30112,0.023833035788409816
30113,0.032815230533305206
30114,0.2212404926935072
30115,0.980403475178455
30117,0.7947027930558641
30118,0.026510071591745225
30119,0.0033116660944020686
30122,0.0015204292471418558
30125,0.024642472971018244
30126,0.01850599739800421
30127,0.14387782436120217
30128,0.047043305941529855
30129,0.007956696275039084
30130,0.004681705246333543
30131,0.004563454968641485
30132,0.008289839077659691
30134,0.13480608513655626
30135,0.019340296342969878
30137,0.005076421289320296
30138,0.012983201282246315
30139,0.0009212220436074333
30140,0.05884229547310087
30142,0.002889770463468582
30143,0.005448613225150048
30144,0.05357776177729358
30147,0.519999242423947
30149,0.014202993369166816
30150,0.11096160521585444
30151,0.0059358588122238425
30152,0.007160644048431375
30153,0.5890569506154605
30154,0.0015408275234020919
30155,0.06836636009798848
30156,0.16206653338248628
30160,0.9700513906096322
30162,0.9773508434880271
30163,0.025542726343281075
30164,0.009377281073273628
30165,0.034007795299664495
30167,0.0025702984398530784
30168,0.9784928418218157
30169,0.0022522663968670984
30171,0.0025494565061925894
30172,0.0025615277228723775
30173,0.008125335932822978
30174,0.0070493132614742725
30175,0.021224118574231288
30176,0.9825191237218162
30178,0.03644840970008316
30179,0.10981027747198432
30181,0.004351318796433676
30183,0.05492768682244672
30185,0.026943213386128463
30186,0.001506639503765066
30187,0.004176917759969992
30188,0.9779871996087642
30189,0.037374389027996884
30190,0.005157549121920267
30192,0.052364930505924945
30193,0.014294398465500884
30194,0.0038333754027798234
30195,0.008822468561973206
30197,0.0037957023055395778
30198,0.0004201505569447663
30199,0.010848896170953375
30200,0.6814602344491606
30202,0.0013219209514384806
30205,0.0004956863468494102
30206,0.0036418572565463684
30207,0.006492371362521873
30208,0.0006354723890437726
30209,0.013938154543974918
30211,0.003276495781699218
30212,0.0007315863812868352
30213,0.9723073778616589
30214,0.2554419462316092
30215,0.004055423094364246
30216,0.021429885949053717
30217,0.9746571245563445
30219,0.9781961575411161
30220,0.9809833474007983
30221,0.013063281133962995
30222,0.0014996641422495777
30223,0.023263941772414892
30224,0.018708005785032063
30225,0.004951943425408583
30226,0.01935691607768395
30227,0.0008697005196134772
30228,0.5667386888667362
30229,0.022579241658771003
30233,0.6310302763441864
30236,0.021965798827056137
30237,0.8880122015043537
30238,0.07776701661962912
30239,0.1136127062831157
30240,0.025900584053932613
30241,0.14854320167011106
30242,0.0008059454261805093
30244,0.0012313148522183869
30245,0.4415016424851935
30248,0.0030214936153199084
30249,0.012282215381480674
30250,0.004986553012087107
30252,0.006714585459771929
30254,0.9588866542190407
30255,0.010123682950232672
30256,0.004068746411111038
30257,0.0014755178497314794
30258,0.0022135666007258954
30259,0.08914450257398283
30260,0.4769375199836411
30261,0.5540737889223718
30262,0.0015947136641422325
30263,0.01155680414463386
30264,0.005482113011280101
30265,0.5054065520462852
30266,0.006084405105495258
30267,0.0012640808474372691
30268,0.003389717783991177
30269,0.14928341892651148
30270,0.0008293492027906569
30271,0.030399465194708375
30273,0.01334804584081565
30274,0.08578807978577133
30275,0.05255660576760153
30276,0.2327323903648312
30277,0.0033064987880198405
30278,0.050131658570121765
30279,0.001739569021699396
30280,0.9782959076020725
30281,0.04665628599003262
30282,0.03320728828431959
30283,0.005221512283068634
30285,0.001030764180474958
30286,0.980403475178455
30287,0.008928329957163928
30289,0.002102126587531049
30291,0.0019195348248008694
30292,0.015467529381746562
30293,0.011131662961538481
30294,0.8686645650611993
30295,0.015160231103338823
30296,0.15573663557214545
30297,0.0008655975833312408
30298,0.009202276512244248
30299,0.0074657050951378754
30300,0.10757211906574145
30302,0.0008118311030726905
30304,0.006446962652303889
30305,0.012249030466107038
30307,0.016322391976255686
30308,0.0005809697658802028
30309,0.012068663737242403
30310,0.03002882890111876
30311,0.005683647808831668
30312,0.003379323069446791
30314,0.007363234350077452
30316,0.007749578652643229
30317,0.0016015442125754062
30318,0.020954796587637776
30320,0.011978536394878236
30322,0.00829211683885946
30323,0.01906780594274857
30324,0.0004938703198304235
30325,0.005749478556539978
30326,0.8942941213958969
30327,0.025161654608812332
30329,0.004702589467336646
30330,0.12041479386022096
30333,0.01337709671063476
30334,0.8586200479723468
30335,0.021645366297448364
30336,0.12835071399351217
30337,0.0018405054320540988
30338,0.01302697888959313
30339,0.03327986459792941
30341,0.6445513299100127
30342,0.0008191369542918456
30343,0.0027644320044103014
30345,0.029362584146927884
30346,0.0013798916122284475
30348,0.003045075124702693
30349,0.6323756077270885
30350,0.05429421470498016
30351,0.0806279092165875
30353,0.17835419671366232
30354,0.4410904208107911
30355,0.006140419226520108
30356,0.01162681977345874
30358,0.013384304299400334
30360,0.43459455429694477
30361,0.07782715375601075
30362,0.0016875459137754996
30364,0.019918495048600084
30365,0.023954030842667295
30367,0.09854109715812079
30368,0.04267407208871323
30369,0.6319152796915495
30371,0.02317817796737982
30372,0.04922530887017308
30373,0.029095919941600518
30374,0.0019227400403047019
30376,0.011957868306650002
30377,0.13592574779918706
30378,0.0007893070716254991
30379,0.9241212540988901
30381,0.7947493220299305
30382,0.0339801942823028
30383,0.002574050803555065
30385,0.0028817869829066054
30386,0.018089456569995464
30387,0.01035140240134728
30388,0.02376366239510775
30389,0.5969567385341635
30390,0.0036937434568050874
30391,0.006070361530603341
30393,0.004231496977041607
30395,0.08590558661873585
30396,0.022462727057253513
30397,0.08483593986345914
30398,0.004110442828917908
30399,0.3022509147429199
30401,0.008390422305360199
30402,0.0033782309671545143
30403,0.002995309144031505
30404,0.0033145228468028747
30405,0.002000025649521192
30406,0.0006680429845756248
30407,0.8478442929957598
30410,0.9211594628493739
30412,0.10724187501091495
30413,0.7957602868577037
30414,0.0975391564813311
30415,0.019936009630785668
30416,0.0013620229966214339
30417,0.038141554468892815
30418,0.8034694318077037
30420,0.2432146703238717
30422,0.6714918218438006
30423,0.01885644339696642
30424,0.03212382592803179
30426,0.26332304486472236
30427,0.009754646247143315
30428,0.0018371667422820107
30429,0.0045225507875825185
30431,0.08632289708349003
30432,0.16904241261087766
30433,0.036003109781005495
30436,0.008127141108301952
30437,0.0005659101597663223
30438,0.00739605927708392
30440,0.02793665382534416
30444,0.07535602576338248
30445,0.001418818480717357
30446,0.1639889879967754
30447,0.0023027019501103314
30448,0.03631238989083053
30449,0.009812135684559218
30450,0.41933759569756124
30451,0.0015832185112967985
30452,0.0014741982098397557
30454,0.05060413119433066
30455,0.1767253338562083
30459,0.002384963069740809
30460,0.056700740333811825
30461,0.028547100672419983
30462,0.0019928519164038624
30464,0.006414312539875955
30465,0.4729156906265377
30466,0.007580400342162218
30467,0.053495251616351734
30468,0.007485045226522329
30469,0.007713930708472663
30471,0.009524428337818091
30472,0.0006364247175326927
30473,0.002751385741720608
30474,0.011769936540609729
30475,0.16878481658060848
30476,0.4925316180747454
30477,0.9788142810533952
30480,0.017592825718124108
30481,0.03760752089977662
30482,0.977834112251655
30483,0.05795897821025109
30484,0.038511407728428496
30486,0.03575439162736267
30487,0.02986328820258894
30489,0.0004706874672392996
30490,0.015026781916551444
30491,0.06430898841530824
30492,0.0022984441615035932
30495,0.33994138910843463
30496,0.05777005387128231
30497,0.029477568030562545
30500,0.04465727772826712
30501,0.04249920933332564
30502,0.00718845493171327
30505,0.004875782391973895
30506,0.02041177413284474
30507,0.4766027138724439
30509,0.050606942182690684
30510,0.0012762795918911736
30511,0.30536623277067354
30513,0.0015596859452390198
30515,0.01477024130957876
30517,0.02015065390063837
30518,0.00332656640374352
30519,0.02804514793272501
30521,0.0006932661917649308
30522,0.8612514151048843
30523,0.3177221586928704
30525,0.002335733083879904
30526,0.01187730824515113
30527,0.03139736742194672
30528,0.3811299355583029
30529,0.020548261924147593
30530,0.00572524267657957
30531,0.0011447071333323695
30533,0.007119894268261489
30534,0.013568992358235232
30536,0.9795813585804991
30537,0.07418660437703387
30541,0.14698911771079815
30542,0.6090858879939473
30543,0.09023978955222837
30544,0.010491345555815225
30545,0.9862254803834724
30547,0.0006325048565580069
30548,0.002378653592101281
30549,0.9843068707948113
30550,0.00220841865837725
30551,0.0200024993881869
30554,0.03070504982578834
30555,0.010211621677362493
30556,0.02728553301803663
30557,0.11215540344705507
30558,0.07583004801688498
30559,0.009946361936587437
30561,0.0015628204894832325
30564,0.011411276466201464
30565,0.014333575024875613
30568,0.0038689052889196484
30570,0.001956572988383604
30571,0.03470839730448403
30572,0.0037259160688083077
30573,0.04104563690589079
30574,0.006112880729225343
30575,0.0022890320936616356
30576,0.0017439780889506786
30577,0.0012689356888979533
30579,0.051577298345209445
30580,0.01467999264869366
30581,0.11801918712495915
30583,0.9628908294910673
30587,0.07204478839474002
30590,0.007936942141947258
30592,0.3712023044627681
30595,0.9162273634180547
30596,0.030190526639969385
30597,0.07774993147879655
30598,0.08122422151672815
30601,0.04128819507523287
30602,0.008243252166998873
30603,0.10962234370384441
30604,0.1201669232975329
30605,0.15715266689100996
30606,0.05444837695262859
30608,0.014591177587542387
30609,0.22109115430721377
30610,0.00616554641389821
30612,0.04932254726391886
30613,0.009392868478265122
30614,0.00534019906460627
30615,0.00442128455387385
30617,0.028983732520976663
30618,0.0009203959117192685
30619,0.007013818254106391
30620,0.9781886608189234
30621,0.01032593047888115
30622,0.002561294647103773
30624,0.02441288606799192
30625,0.02779701167042261
30627,0.9777003600376691
30628,0.08530862923334863
30629,0.007763719788822385
30630,0.002285867363761788
30631,0.004267688476165618
30632,0.007044581555852291
30634,0.012522282938965828
30635,0.037305558562805576
30637,0.0064657687187397155
30638,0.013767526662339205
30640,0.005310540229070602
30644,0.009512370543717888
30645,0.10046068763267554
