UID,Tag
30000,0.009741907964745129
30001,0.01696920454159443
30002,0.4281179629137607
30003,0.020290115317692252
30005,0.011892706578335912
30007,0.017489447898146927
30008,0.015589924651545803
30009,0.9878669345412588
30010,0.011231384608364694
30011,0.009609154966177872
30013,0.010623558500591651
30014,0.012034556267394868
30015,0.010061100053861455
30017,0.010931955432400305
30018,0.010062860784033059
30019,0.011743174718406526
30020,0.01486664793160129
30021,0.01000543549241347
30022,0.011288111626125176
30023,0.013097490594714729
30024,0.010812672425597001
30026,0.017994067100508396
30028,0.03328173440754117
30029,0.009786849312649575
30031,0.010471092426361349
30032,0.012651489688524267
30033,0.01028322808220067
30036,0.9754151670977776
30037,0.00998735071812141
30038,0.010197513676046198
30040,0.010034555100211036
30042,0.06408845538633454
30043,0.011448610625601452
30044,0.010542305159966273
30045,0.020409664565555416
30046,0.01595910309268887
30047,0.016060418406167693
30048,0.010876655025375149
30050,0.9880083013684415
30051,0.014675141991861467
30052,0.010035971265096156
30055,0.015855356577248292
30056,0.016692956700207335
30058,0.016764339786319915
30060,0.011106920380343601
30061,0.020193031866926347
30062,0.03607453512536139
30063,0.14911824049228128
30064,0.010454858952758083
30065,0.010795629879782137
30066,0.012298091531493962
30067,0.010960216395406317
30068,0.011545207236978359
30069,0.009811650613797365
30071,0.9881586221860145
30074,0.009481585747133457
30075,0.010409327787491946
30076,0.014005336829195778
30077,0.013219547741014458
30079,0.01113228158575694
30080,0.01038897419821476
30082,0.16856792443352206
30085,0.009546788101032213
30086,0.015851091049581687
30087,0.010030170451248691
30088,0.01024147955469437
30089,0.01727940656000299
30090,0.6705675398058956
30091,0.03251155114059327
30092,0.024726896194344226
30093,0.010746800254507891
30094,0.016909061084233526
30095,0.012293559154847368
30098,0.010594732523888756
30100,0.98814387844476
30101,0.013868744393328176
30102,0.010917712826261649
30103,0.00996987231100176
30105,0.010077062925838078
30106,0.010118617560115615
30107,0.010145831611632478
30110,0.014201015427419254
30111,0.01873291931111399
30112,0.012268373393071198
30113,0.02035975840910499
30114,0.034010160308607935
30115,0.9879857900797198
30117,0.2741710691034426
30118,0.011935334686678721
30119,0.010795888140999544
30122,0.010297842571986434
30125,0.012313595501562979
30126,0.012769067924217314
30127,0.021789681950951902
30128,0.012282901295066918
30129,0.010662308431324184
30130,0.010443094432292837
30131,0.010516479974179654
30132,0.011982348947815026
30134,0.02187630900110533
30135,0.009868033004491754
30137,0.010918898526486868
30138,0.010118330532708155
30139,0.010297916528421823
30140,0.017734630770826494
30142,0.010764884551867237
30143,0.010461901835707077
30144,0.016432906532827626
30147,0.14708684883429127
30149,0.010760730246984901
30150,0.015291231267229057
30151,0.011330633200223901
30152,0.01026353445839968
30153,0.2843404619463068
30154,0.011359157703019946
30155,0.0163141989999514
30156,0.0214060360325465
30160,0.9738941007903954
30162,0.9874856959109737
30163,0.010100211427373506
30164,0.019286161210374797
30165,0.014714828624870065
30167,0.010105460622634494
30168,0.9848216232056852
30169,0.010010159020011148
30171,0.010583863857253347
30172,0.010693009085400067
30173,0.012543457603014934
30174,0.010744645160885299
30175,0.011120802421835689
30176,0.9862204435383988
30178,0.013237207624673814
30179,0.015320513694679766
30181,0.009946672831441418
