UID,Tag
30000,0.022789553504562698
30001,0.023299115427827064
30002,0.6558060223193583
30003,0.0010373719156683903
30005,0.029833204230745567
30007,0.07054677222876685
30008,0.04861888198969315
30009,0.993402799729385
30010,0.0683038947847053
30011,0.0006760092433550937
30013,0.022106367180150074
30014,0.013085865044624102
30015,0.0006760092433550937
30017,0.017192528650022514
30018,0.0013091483636652184
30019,0.0019330634591472637
30020,0.04233330909418554
30021,0.0013091483636652184
30022,0.05574377414360562
30023,0.016353010615469444
30024,0.0006760092433550937
30026,0.024626342731014474
30028,0.0006760092433550937
30029,0.0006760092433550937
30031,0.028572363689297785
30032,0.016778392032556096
30033,0.02138830034584384
30036,0.942807463201911
30037,0.0013091483636652184
30038,0.0019330634591472637
30040,0.0013091483636652184
30042,0.18644797455121892
30043,0.016778392032556096
30044,0.023346097197379175
30045,0.03644786272141107
30046,0.021925745393949436
30047,0.20036779268009547
30048,0.0009472111135485063
30050,0.9997863462243534
30051,0.0006760092433550937
30052,0.05894573387955602
30055,0.033112338102750265
30056,0.022667080264573754
30058,0.03323091511198308
30060,0.024626342731014474
30061,0.024894247969401002
30062,0.1400627125256327
30063,0.33401137813260723
30064,0.0010373719156683903
30065,0.20504156387333075
30066,0.0010373719156683903
30067,0.0009472111135485063
30068,0.0009472111135485063
30069,0.0013091483636652184
30071,0.9997863462243534
30074,0.0013091483636652184
30075,0.018585374543304816
30076,0.007779421109979117
30077,0.0010373719156683903
30079,0.03796836303785564
30080,0.0019330634591472637
30082,0.06285069821973105
30085,0.0006760092433550937
30086,0.007195676140296486
30087,0.0010373719156683903
30088,0.01610371390321869
30089,0.02438028602035873
30090,0.3129205705774899
30091,0.2558318306077736
30092,0.35990883553323255
30093,0.0018170233379012812
30094,0.023346097197379175
30095,0.14649808527939828
30098,0.0019330634591472637
30100,0.9997863462243534
30101,0.0032822685358908418
30102,0.001802725487279906
30103,0.0009472111135485063
30105,0.0009276502130501103
30106,0.0006760092433550937
30107,0.006172554902574204
30110,0.03516072810033405
30111,0.01613229038068801
30112,0.0010373719156683903
30113,0.14522946724310473
30114,0.3194324432904468
30115,0.9997863462243534
30117,0.49140075247484805
30118,0.038483454917391274
30119,0.0009276502130501103
30122,0.0013091483636652184
30125,0.045002114485196615
30126,0.0060405083992228735
30127,0.03315178653816135
30128,0.0036646578776418255
30129,0.01620186211865292
30130,0.008959037766659059
30131,0.0006760092433550937
30132,0.0019330634591472637
30134,0.02715857781095835
30135,0.03195320638932031
30137,0.0019330634591472637
30138,0.008395719487852506
30139,0.0009276502130501103
30140,0.05702745606680896
30142,0.024305546048612396
30143,0.01613229038068801
30144,0.04437653499204505
30147,0.16469013904143825
30149,0.017950757909781477
30150,0.031597690434082754
30151,0.0236744560040471
30152,0.03184450776745298
30153,0.7813834136173108
30154,0.0006760092433550937
30155,0.022667080264573754
30156,0.04559183934330971
30160,0.9711934665011569
30162,0.993402799729385
30163,0.0006760092433550937
30164,0.026319635068104207
30165,0.22831762354547147
30167,0.0018170233379012812
30168,0.9717547656174125
30169,0.0009472111135485063
30171,0.0009472111135485063
30172,0.0009472111135485063
30173,0.0009472111135485063
30174,0.004002736214461355
30175,0.030596826688324866
30176,0.9704124326185325
30178,0.049267945695373384
30179,0.15037610213030295
30181,0.0006760092433550937
30183,0.018077248082849214
30185,0.01645063413428249
30186,0.021489520184805263
30187,0.011026570662639467
30188,0.9662002814215316
30189,0.048020994237128606
30190,0.0019330634591472637
30192,0.05259242794696695
30193,0.023727391997854085
30194,0.008566136409592936
30195,0.016778392032556096
30197,0.008452597999867245
30198,0.0019330634591472637
30199,0.12464467759999717
30200,0.6467862514531514
30202,0.0013091483636652184
30205,0.0019330634591472637
30206,0.0019330634591472637
30207,0.0010373719156683903
30208,0.0019330634591472637
30209,0.028689033437013643
30211,0.0013091483636652184
30212,0.0013091483636652184
30213,0.9282668612215474
30214,0.06767698441310048
30215,0.0013091483636652184
30216,0.05347851872932686
30217,0.9711934665011569
30219,0.9944744780115014
30220,0.977594490967582
30221,0.015953769542340228
30222,0.0013091483636652184
30223,0.024366973553712864
30224,0.040209002670568664
30225,0.0010373719156683903
30226,0.021708769218484202
30227,0.0019330634591472637
30228,0.8211744422663307
30229,0.0010373719156683903
30233,0.15988482036859966
30236,0.1894923647150707
30237,0.9795584747483581
30238,0.02116920273256861
30239,0.008452597999867245
30240,0.028888662623761694
30241,0.0032822685358908418
30242,0.0013091483636652184
30244,0.0019330634591472637
30245,0.21550372472263318
30248,0.0019330634591472637
30249,0.05871888711914079
30250,0.016000012387252592
30252,0.025803902810782944
30254,0.9795399168438996
30255,0.0006760092433550937
30256,0.006086702994090582
30257,0.0013091483636652184
30258,0.0006760092433550937
30259,0.02388752313601159
30260,0.18005035164697286
30261,0.14292158346497022
30262,0.011438303481020276
30263,0.028689033437013643
30264,0.030091449702655555
30265,0.05029077720828246
30266,0.0009472111135485063
30267,0.0013091483636652184
30268,0.0006760092433550937
30269,0.05168407353506014
30270,0.0013091483636652184
30271,0.027312511049802417
30273,0.03133240514546762
30274,0.04106616688702441
30275,0.021708769218484202
30276,0.16929433006183192
30277,0.0013091483636652184
30278,0.014737407875333992
30279,0.0006760092433550937
30280,0.9793541280529352
30281,0.025982222371748395
30282,0.021586320668290457
30283,0.0006760092433550937
30285,0.0006760092433550937
30286,0.9997863462243534
30287,0.0010373719156683903
30289,0.013931716719309
30291,0.0010373719156683903
30292,0.0009472111135485063
30293,0.006172554902574204
30294,0.9735375334512284
30295,0.05650944257058728
30296,0.05451334032448213
30297,0.0006760092433550937
30298,0.0019330634591472637
30299,0.023783665942448386
30300,0.02600052094760159
30302,0.0019330634591472637
30304,0.0013091483636652184
30305,0.007298351286051683
30307,0.0057163481591252
30308,0.0013091483636652184
30309,0.01610371390321869
30310,0.014974614610532821
30311,0.03644786272141107
30312,0.0013091483636652184
30314,0.0013091483636652184
30316,0.0010373719156683903
30317,0.0006760092433550937
30318,0.009226978513461768
30320,0.022789553504562698
30322,0.0010373719156683903
30323,0.014737407875333992
30324,0.0013091483636652184
30325,0.014773154136672042
30326,0.9658606482854476
30327,0.0057163481591252
30329,0.01620186211865292
30330,0.05420531146265011
30333,0.0009472111135485063
30334,0.997419199906069
30335,0.002112702929114871
30336,0.17043177776006113
30337,0.0013091483636652184
30338,0.0019330634591472637
30339,0.04159048146563156
30341,0.9752400188254291
30342,0.0006760092433550937
30343,0.0006760092433550937
30345,0.013832540844534691
30346,0.0006760092433550937
30348,0.0006760092433550937
30349,0.4652673532391175
30350,0.15348536066405555
30351,0.029638425872394375
30353,0.1424111438693277
30354,0.1443310246935272
30355,0.004002736214461355
30356,0.007446627905677164
30358,0.017758527001236184
30360,0.604946204737639
